blknum,value
1210752,{2020-09-28 20:17:03.392+00 .. 2020-09-28 20:51:52.039+00}
1210880,{2020-09-28 20:30:14.5+00 .. 2020-09-28 21:10:24.634+00}
1211008,{2020-09-28 20:57:56.252+00 .. 2020-09-28 21:22:00.61+00}
1211136,{2020-09-28 21:18:39.206+00 .. 2020-09-28 22:14:59.958+00}
1211264,{2020-09-28 21:51:01.073+00 .. 2020-09-28 22:56:42.214+00}
1211392,{2020-09-28 22:26:47.598+00 .. 2020-09-29 00:18:35.842+00}
1211520,{2020-09-28 23:06:29.672+00 .. 2020-09-29 00:34:13.196+00}
1211648,{2020-09-28 23:42:35.647+00 .. 2020-09-29 00:42:55.859+00}
1211776,{2020-09-29 00:17:36.071+00 .. 2020-09-29 01:00:55.867+00}
1211904,{2020-09-29 00:41:02.4+00 .. 2020-09-29 01:32:09.216+00}
1212032,{2020-09-29 01:12:29.163+00 .. 2020-09-29 02:02:04.943+00}
1212160,{2020-09-29 01:43:10.762+00 .. 2020-09-29 02:40:43.397+00}
1212288,{2020-09-29 02:07:42.694+00 .. 2020-09-29 02:51:02.753+00}
1212416,{2020-09-29 02:39:10.458+00 .. 2020-09-29 03:18:40.41+00}
1212544,{2020-09-29 03:03:50.346+00 .. 2020-09-29 03:35:14.09+00}
1212672,{2020-09-29 03:22:14.173+00 .. 2020-09-29 03:50:44.664+00}
1212800,{2020-09-29 03:38:09.762+00 .. 2020-09-29 04:01:11.294+00}
1212928,{2020-09-29 03:56:57.231+00 .. 2020-09-29 04:34:33.696+00}
1213056,{2020-09-29 04:13:31.657+00 .. 2020-09-29 04:47:45.513+00}
1213184,{2020-09-29 04:36:29.836+00 .. 2020-09-29 05:01:52.547+00}
1213312,{2020-09-29 04:54:41.574+00 .. 2020-09-29 05:52:00.781+00}
1213440,{2020-09-29 05:18:14.884+00 .. 2020-09-29 06:18:31.927+00}
1213568,{2020-09-29 05:57:45.938+00 .. 2020-09-29 07:01:05.696+00}
1213696,{2020-09-29 06:25:39.269+00 .. 2020-09-29 07:18:08.566+00}
1213824,{2020-09-29 06:59:19.551+00 .. 2020-09-29 07:40:00.373+00}
1213952,{2020-09-29 07:27:49.853+00 .. 2020-09-29 08:32:30.718+00}
1214080,{2020-09-29 07:54:02.644+00 .. 2020-09-29 08:38:17.717+00}
1214208,{2020-09-29 08:22:58.09+00 .. 2020-09-29 09:01:23.299+00}
1214336,{2020-09-29 08:47:19.859+00 .. 2020-09-29 09:21:28.21+00}
1214464,{2020-09-29 09:11:55.16+00 .. 2020-09-29 09:51:13.766+00}
1214592,{2020-09-29 09:34:15.795+00 .. 2020-09-29 10:18:48.576+00}
1214720,{2020-09-29 10:01:07.148+00 .. 2020-09-29 10:36:20.959+00}
1214848,{2020-09-29 10:22:39.808+00 .. 2020-09-29 10:56:13.074+00}
1214976,{2020-09-29 10:42:32.157+00 .. 2020-09-29 11:16:29.406+00}
1215104,{2020-09-29 11:00:39.124+00 .. 2020-09-29 11:42:52.643+00}
1215232,{2020-09-29 11:27:18.48+00 .. 2020-09-29 12:03:01.993+00}
1215360,{2020-09-29 11:46:03.628+00 .. 2020-09-29 12:21:33.576+00}
1215488,{2020-09-29 12:11:49.133+00 .. 2020-09-29 13:21:16.381+00}
1215616,{2020-09-29 12:35:36.103+00 .. 2020-09-29 13:54:01.327+00}
1215744,{2020-09-29 13:09:19.549+00 .. 2020-09-29 13:54:28.816+00}
1215872,{2020-09-29 13:46:36.462+00 .. 2020-09-29 14:24:50.067+00}
1216000,{2020-09-29 14:04:57.308+00 .. 2020-09-29 14:45:08.917+00}
1216128,{2020-09-29 14:37:41.497+00 .. 2020-09-29 15:14:50.413+00}
1216256,{2020-09-29 14:54:39.456+00 .. 2020-09-29 15:35:41.511+00}
1216384,{2020-09-29 15:17:23.981+00 .. 2020-09-29 15:47:37.813+00}
1216512,{2020-09-29 15:37:43.168+00 .. 2020-09-29 15:58:43.038+00}
1216640,{2020-09-29 15:55:04.938+00 .. 2020-09-29 16:22:49.203+00}
1216768,{2020-09-29 16:04:12.863+00 .. 2020-09-29 16:40:28.9+00}
1216896,{2020-09-29 16:23:15.982+00 .. 2020-09-29 17:17:27.32+00}
1217024,{2020-09-29 16:48:59.347+00 .. 2020-09-29 17:40:35.54+00}
1217152,{2020-09-29 17:18:55.073+00 .. 2020-09-29 17:58:49.307+00}
1217280,{2020-09-29 17:44:39.855+00 .. 2020-09-29 18:20:15.588+00}
1217408,{2020-09-29 18:08:48.297+00 .. 2020-09-30 05:03:44.628+00}
1217536,{2020-09-29 18:31:26.823+00 .. 2020-09-30 08:03:23.336+00}
1217664,{2020-09-30 05:34:04.107+00 .. 2020-09-30 19:22:46.484+00}
1217792,{2020-09-30 18:06:23.37+00 .. 2020-10-03 11:57:58.22+00}
1217920,{2020-09-30 19:37:43.31+00 .. 2020-10-03 11:59:39.457+00}
1218048,{2020-10-03 05:19:43.35+00 .. 2020-10-03 05:23:05.4+00}
1218176,{2020-10-03 05:22:16.587+00 .. 2020-10-03 05:25:53.716+00}
1218304,{2020-10-03 05:24:45.062+00 .. 2020-10-03 05:28:40.623+00}
1218432,{2020-10-03 05:27:39.837+00 .. 2020-10-03 05:31:19.593+00}
1218560,{2020-10-03 05:30:10.489+00 .. 2020-10-03 05:34:14.109+00}
1218688,{2020-10-03 05:32:54.651+00 .. 2020-10-03 05:37:26.221+00}
1218816,{2020-10-03 05:35:51.749+00 .. 2020-10-03 11:59:39.462+00}
1218944,{2020-10-03 05:39:38.311+00 .. 2020-10-03 05:52:26.454+00}
1219072,{2020-10-03 05:48:09.9+00 .. 2020-10-04 02:47:40.379+00}
1219200,{2020-10-04 02:28:39.394+00 .. 2020-10-05 06:55:18.734+00}
1219328,{2020-10-05 06:37:48.932+00 .. 2020-10-05 13:47:34.586+00}
1219456,{2020-10-05 13:47:29.026+00 .. 2020-10-05 13:47:52.672+00}
1219584,{2020-10-05 13:47:47.759+00 .. 2020-10-05 13:48:21.463+00}
1219712,{2020-10-05 13:48:10.83+00 .. 2020-10-05 21:54:19.998+00}
1219840,{2020-10-05 21:50:34.44+00 .. 2020-10-05 23:12:21.628+00}
1219968,{2020-10-05 22:43:40.45+00 .. 2020-10-06 02:34:15.908+00}
1220096,{2020-10-06 02:14:20.458+00 .. 2020-10-06 06:35:31.147+00}
1220224,{2020-10-06 06:34:43.336+00 .. 2020-10-06 06:38:37.587+00}
1220352,{2020-10-06 06:36:58.96+00 .. 2020-10-06 06:40:54.483+00}
1220480,{2020-10-06 06:39:43.566+00 .. 2020-10-06 06:43:49.286+00}
1220608,{2020-10-06 06:42:28.06+00 .. 2020-10-06 06:46:31.393+00}
1220736,{2020-10-06 06:45:18.59+00 .. 2020-10-06 06:49:18.378+00}
1220864,{2020-10-06 06:48:01.063+00 .. 2020-10-06 06:52:08.877+00}
1220992,{2020-10-06 06:50:45.038+00 .. 2020-10-06 06:56:06.256+00}
1221120,{2020-10-06 06:53:43.387+00 .. 2020-10-06 09:16:46.224+00}
1221248,{2020-10-06 07:00:21.728+00 .. 2020-10-07 02:31:37.352+00}
1221376,{2020-10-06 15:01:29.862+00 .. 2020-10-07 09:36:31.067+00}
1221504,{2020-10-07 05:55:30.384+00 .. 2020-10-07 05:59:13.215+00}
1221632,{2020-10-07 05:58:43.391+00 .. 2020-10-07 06:02:01.157+00}
1221760,{2020-10-07 06:00:46.962+00 .. 2020-10-07 06:04:21.078+00}
1221888,{2020-10-07 06:03:13.8+00 .. 2020-10-07 06:06:33.323+00}
1222016,{2020-10-07 06:05:37.643+00 .. 2020-10-07 06:09:05.12+00}
1222144,{2020-10-07 06:07:51.368+00 .. 2020-10-07 06:12:19.262+00}
1222272,{2020-10-07 06:10:32.962+00 .. 2020-10-07 06:16:35.756+00}
1222400,{2020-10-07 06:15:00.295+00 .. 2020-10-07 06:21:02.159+00}
1222528,{2020-10-07 06:19:49.4+00 .. 2020-10-07 10:16:32.027+00}
1222656,{2020-10-07 10:05:17.688+00 .. 2020-10-07 22:30:01.227+00}
1222784,{2020-10-07 15:04:44.462+00 .. 2020-10-07 23:48:09.674+00}
1222912,{2020-10-07 22:33:44.282+00 .. 2020-10-08 02:44:02.945+00}
1223040,{2020-10-08 02:31:29.729+00 .. 2020-10-08 10:53:50.101+00}
1223168,{2020-10-08 05:58:12.583+00 .. 2020-10-08 06:01:55.907+00}
1223296,{2020-10-08 06:00:18.29+00 .. 2020-10-08 06:04:01.336+00}
1223424,{2020-10-08 06:02:32.564+00 .. 2020-10-08 06:06:56.308+00}
1223552,{2020-10-08 06:05:34.771+00 .. 2020-10-08 06:09:26.381+00}
1223680,{2020-10-08 06:08:06.305+00 .. 2020-10-08 06:12:25.841+00}
1223808,{2020-10-08 06:11:04.65+00 .. 2020-10-08 06:15:32.922+00}
1223936,{2020-10-08 06:13:55.337+00 .. 2020-10-08 06:20:12.509+00}
1224064,{2020-10-08 06:17:18.024+00 .. 2020-10-08 06:31:28.228+00}
1224192,{2020-10-08 06:26:14.789+00 .. 2020-10-08 12:23:49.99+00}
1224320,{2020-10-08 10:55:02.68+00 .. 2020-10-08 21:54:31.364+00}
1224448,{2020-10-08 21:51:00.678+00 .. 2020-10-08 23:43:34.135+00}
1224576,{2020-10-08 22:33:26.908+00 .. 2020-10-09 07:22:06.72+00}
1224704,{2020-10-09 03:30:53.826+00 .. 2020-10-09 03:33:10.596+00}
1224832,{2020-10-09 03:32:35.79+00 .. 2020-10-09 03:35:12.755+00}
1224960,{2020-10-09 03:34:22.896+00 .. 2020-10-09 03:37:37.266+00}
1225088,{2020-10-09 03:36:34.05+00 .. 2020-10-09 03:39:20.575+00}
1225216,{2020-10-09 03:38:24.366+00 .. 2020-10-09 03:41:27.749+00}
1225344,{2020-10-09 03:40:21.844+00 .. 2020-10-09 03:43:32.923+00}
1225472,{2020-10-09 03:42:30.065+00 .. 2020-10-09 03:45:57.985+00}
1225600,{2020-10-09 03:44:41.654+00 .. 2020-10-09 03:51:42.093+00}
1225728,{2020-10-09 03:47:51.915+00 .. 2020-10-09 08:34:20.513+00}
1225856,{2020-10-09 08:34:04.676+00 .. 2020-10-09 22:29:40.948+00}
1225984,{2020-10-09 15:25:01.411+00 .. 2020-10-09 22:52:26.468+00}
1226112,{2020-10-09 22:50:36.467+00 .. 2020-10-09 23:39:10.411+00}
1226240,{2020-10-09 23:20:49.714+00 .. 2020-10-10 10:03:24.065+00}
1226368,{2020-10-10 07:33:36.417+00 .. 2020-10-10 07:39:28.831+00}
1226496,{2020-10-10 07:37:59.451+00 .. 2020-10-10 07:42:36.759+00}
1226624,{2020-10-10 07:41:18.916+00 .. 2020-10-10 07:45:42.041+00}
1226752,{2020-10-10 07:44:35.514+00 .. 2020-10-10 07:48:44.251+00}
1226880,{2020-10-10 07:47:41.928+00 .. 2020-10-10 07:51:48.985+00}
1227008,{2020-10-10 07:50:27.722+00 .. 2020-10-10 07:56:15.852+00}
1227136,{2020-10-10 07:54:03.862+00 .. 2020-10-10 07:59:31.799+00}
1227264,{2020-10-10 07:57:55.819+00 .. 2020-10-10 08:06:40.389+00}
1227392,{2020-10-10 08:01:55.587+00 .. 2020-10-10 10:34:33.789+00}
1227520,{2020-10-10 10:03:27.786+00 .. 2020-10-10 21:24:19.614+00}
1227648,{2020-10-10 19:05:38.997+00 .. 2020-10-10 23:52:37.08+00}
1227776,{2020-10-10 21:29:24.722+00 .. 2020-10-11 01:03:56.599+00}
1227904,{2020-10-11 00:46:32.585+00 .. 2020-10-11 07:18:12.275+00}
1228032,{2020-10-11 07:17:03.203+00 .. 2020-10-11 07:20:40.284+00}
1228160,{2020-10-11 07:19:49.747+00 .. 2020-10-11 07:24:40.52+00}
1228288,{2020-10-11 07:23:01.497+00 .. 2020-10-11 07:27:51.199+00}
1228416,{2020-10-11 07:26:15.728+00 .. 2020-10-11 07:31:15.445+00}
1228544,{2020-10-11 07:29:38.856+00 .. 2020-10-11 07:34:07.92+00}
1228672,{2020-10-11 07:33:00.448+00 .. 2020-10-11 07:36:57.528+00}
1228800,{2020-10-11 07:35:47.169+00 .. 2020-10-11 07:39:28.417+00}
1228928,{2020-10-11 07:38:30.615+00 .. 2020-10-11 07:43:20.428+00}
1229056,{2020-10-11 07:41:38.58+00 .. 2020-10-11 08:16:09.307+00}
1229184,{2020-10-11 07:48:26.725+00 .. 2020-10-11 21:54:28.391+00}
1229312,{2020-10-11 19:36:20.557+00 .. 2020-10-12 00:40:55.926+00}
1229440,{2020-10-11 22:48:26.887+00 .. 2020-10-12 05:16:07.413+00}
1229568,{2020-10-12 05:15:29.892+00 .. 2020-10-12 05:19:00.926+00}
1229696,{2020-10-12 05:17:27.805+00 .. 2020-10-12 05:21:24.264+00}
1229824,{2020-10-12 05:20:05.609+00 .. 2020-10-12 05:23:10.401+00}
1229952,{2020-10-12 05:22:35.001+00 .. 2020-10-12 05:25:46.105+00}
1230080,{2020-10-12 05:25:08.973+00 .. 2020-10-12 05:28:41.936+00}
1230208,{2020-10-12 05:27:54.842+00 .. 2020-10-12 05:31:37.355+00}
1230336,{2020-10-12 05:30:53.33+00 .. 2020-10-12 05:34:39.273+00}
1230464,{2020-10-12 05:33:44.497+00 .. 2020-10-12 05:43:44.816+00}
1230592,{2020-10-12 05:37:35.236+00 .. 2020-10-12 10:00:15.96+00}
1230720,{2020-10-12 08:59:36.278+00 .. 2020-10-12 22:59:26.219+00}
1230848,{2020-10-12 16:35:06.001+00 .. 2020-10-12 22:59:40.773+00}
1230976,{2020-10-12 22:41:40.283+00 .. 2020-10-13 00:24:01.353+00}
1231104,{2020-10-13 00:16:28.403+00 .. 2020-10-13 05:20:33.531+00}
1231232,{2020-10-13 05:19:58.484+00 .. 2020-10-13 05:22:12.905+00}
1231360,{2020-10-13 05:21:55.072+00 .. 2020-10-13 08:32:19.309+00}
1231488,{2020-10-13 05:24:05.976+00 .. 2020-10-13 10:05:50.38+00}
1231616,{2020-10-13 05:26:19.76+00 .. 2020-10-13 05:29:48.107+00}
1231744,{2020-10-13 05:28:31.647+00 .. 2020-10-13 05:33:02.136+00}
1231872,{2020-10-13 05:31:42.625+00 .. 2020-10-13 05:34:47.73+00}
1232000,{2020-10-13 05:33:46.209+00 .. 2020-10-13 05:38:07.87+00}
1232128,{2020-10-13 05:36:33.527+00 .. 2020-10-13 05:41:23.755+00}
1232256,{2020-10-13 05:39:44.451+00 .. 2020-10-13 05:49:31.513+00}
1232384,{2020-10-13 05:46:48.829+00 .. 2020-10-13 21:59:05.467+00}
1232512,{2020-10-13 13:25:03.692+00 .. 2020-10-13 21:59:05.222+00}
1232640,{2020-10-13 19:20:02.073+00 .. 2020-10-13 23:07:19.055+00}
1232768,{2020-10-13 22:32:56.336+00 .. 2020-10-14 02:23:12.282+00}
1232896,{2020-10-14 01:39:17.641+00 .. 2020-10-14 05:18:08.182+00}
1233024,{2020-10-14 05:17:45.839+00 .. 2020-10-14 05:20:04.06+00}
1233152,{2020-10-14 05:19:32.172+00 .. 2020-10-14 05:22:21.454+00}
1233280,{2020-10-14 05:21:48.622+00 .. 2020-10-14 05:25:18.114+00}
1233408,{2020-10-14 05:23:55.453+00 .. 2020-10-14 10:18:52.46+00}
1233536,{2020-10-14 05:26:40.479+00 .. 2020-10-14 10:18:52.38+00}
1233664,{2020-10-14 05:28:36.443+00 .. 2020-10-14 05:32:21.812+00}
1233792,{2020-10-14 05:31:05.282+00 .. 2020-10-14 05:34:54.275+00}
1233920,{2020-10-14 05:33:33.036+00 .. 2020-10-14 05:41:04.941+00}
1234048,{2020-10-14 05:37:10.267+00 .. 2020-10-14 11:43:57.898+00}
1234176,{2020-10-14 10:18:53.57+00 .. 2020-10-14 22:57:53.889+00}
1234304,{2020-10-14 17:54:57.669+00 .. 2020-10-14 22:56:02.778+00}
1234432,{2020-10-14 22:33:11.754+00 .. 2020-10-15 02:13:04.339+00}
1234560,{2020-10-15 00:00:23.732+00 .. 2020-10-15 03:55:39.03+00}
1234688,{2020-10-15 03:54:54.166+00 .. 2020-10-15 03:58:13.667+00}
1234816,{2020-10-15 03:57:33.401+00 .. 2020-10-15 04:01:07.349+00}
1234944,{2020-10-15 04:00:15.118+00 .. 2020-10-15 04:03:20.246+00}
1235072,{2020-10-15 04:02:26.657+00 .. 2020-10-15 04:06:02.952+00}
1235200,{2020-10-15 04:05:13.174+00 .. 2020-10-15 04:08:41.18+00}
1235328,{2020-10-15 04:07:42.744+00 .. 2020-10-15 04:11:45.202+00}
1235456,{2020-10-15 04:10:14.13+00 .. 2020-10-15 04:15:01.153+00}
1235584,{2020-10-15 04:13:43.609+00 .. 2020-10-15 04:18:39.933+00}
1235712,{2020-10-15 04:17:08.866+00 .. 2020-10-15 15:01:37.781+00}
1235840,{2020-10-15 15:00:36.579+00 .. 2020-10-15 22:45:04.881+00}
1235968,{2020-10-15 22:32:44.946+00 .. 2020-10-16 02:36:22.065+00}
1236096,{2020-10-16 02:12:35.003+00 .. 2020-10-16 03:32:05.317+00}
1236224,{2020-10-16 03:31:07.024+00 .. 2020-10-16 03:33:45.22+00}
1236352,{2020-10-16 03:32:59.924+00 .. 2020-10-16 03:35:53.993+00}
1236480,{2020-10-16 03:35:00.88+00 .. 2020-10-16 03:37:37.835+00}
1236608,{2020-10-16 03:36:59.729+00 .. 2020-10-16 03:39:48.326+00}
1236736,{2020-10-16 03:38:58.038+00 .. 2020-10-16 03:41:53.234+00}
1236864,{2020-10-16 03:41:01.976+00 .. 2020-10-16 03:44:07.004+00}
1236992,{2020-10-16 03:42:58.811+00 .. 2020-10-16 03:46:44.499+00}
1237120,{2020-10-16 03:45:21.867+00 .. 2020-10-16 04:00:04.404+00}
1237248,{2020-10-16 03:49:03.995+00 .. 2020-10-16 12:08:56.828+00}
1237376,{2020-10-16 12:04:58.106+00 .. 2020-10-16 12:24:13.121+00}
1237504,{2020-10-16 12:23:46.985+00 .. 2020-10-16 14:46:45.757+00}
1237632,{2020-10-16 13:44:39.369+00 .. 2020-10-16 13:51:37.549+00}
1237760,{2020-10-16 13:49:17.485+00 .. 2020-10-16 13:55:45.135+00}
1237888,{2020-10-16 13:53:44.509+00 .. 2020-10-16 14:45:37.116+00}
1238016,{2020-10-16 13:57:07.897+00 .. 2020-10-16 14:02:46.63+00}
1238144,{2020-10-16 14:00:43.226+00 .. 2020-10-16 14:07:33.713+00}
1238272,{2020-10-16 14:04:15.004+00 .. 2020-10-16 14:46:45.763+00}
1238400,{2020-10-16 14:08:58.037+00 .. 2020-10-16 14:14:30.504+00}
1238528,{2020-10-16 14:12:21.469+00 .. 2020-10-16 14:46:45.832+00}
1238656,{2020-10-16 14:16:07.4+00 .. 2020-10-16 15:08:13.022+00}
1238784,{2020-10-16 14:26:47.795+00 .. 2020-10-16 22:49:03.839+00}
1238912,{2020-10-16 15:11:27.473+00 .. 2020-10-16 22:54:06.393+00}
1239040,{2020-10-16 15:25:40.618+00 .. 2020-10-16 23:24:46.66+00}
1239168,{2020-10-16 23:16:15.688+00 .. 2020-10-17 06:34:29.005+00}
1239296,{2020-10-17 01:07:27.333+00 .. 2020-10-17 06:56:11.626+00}
1239424,{2020-10-17 06:55:33.549+00 .. 2020-10-17 06:58:19.228+00}
1239552,{2020-10-17 06:57:43.508+00 .. 2020-10-17 07:12:02.361+00}
1239680,{2020-10-17 07:00:08.241+00 .. 2020-10-17 07:03:31.98+00}
1239808,{2020-10-17 07:02:26.939+00 .. 2020-10-17 07:06:51.689+00}
1239936,{2020-10-17 07:05:30.148+00 .. 2020-10-17 07:09:22.774+00}
1240064,{2020-10-17 07:07:58.288+00 .. 2020-10-17 22:58:00.989+00}
1240192,{2020-10-17 07:11:00.462+00 .. 2020-10-17 07:15:44.81+00}
1240320,{2020-10-17 07:13:52.441+00 .. 2020-10-17 22:59:19.381+00}
1240448,{2020-10-17 07:17:37.076+00 .. 2020-10-17 22:59:21.49+00}
1240576,{2020-10-17 10:33:32.123+00 .. 2020-10-17 23:06:07.501+00}
1240704,{2020-10-17 15:08:10.994+00 .. 2020-10-17 22:31:07.565+00}
1240832,{2020-10-17 22:30:02.161+00 .. 2020-10-17 23:29:08.292+00}
1240960,{2020-10-17 22:34:26.577+00 .. 2020-10-18 03:31:37.392+00}
1241088,{2020-10-18 03:30:14.868+00 .. 2020-10-18 03:33:37.248+00}
1241216,{2020-10-18 03:32:33.866+00 .. 2020-10-18 03:36:01.291+00}
1241344,{2020-10-18 03:34:35.344+00 .. 2020-10-18 03:38:31.97+00}
1241472,{2020-10-18 03:37:29.131+00 .. 2020-10-18 03:40:28.982+00}
1241600,{2020-10-18 03:39:33.599+00 .. 2020-10-18 03:42:27.883+00}
1241728,{2020-10-18 03:41:32.92+00 .. 2020-10-18 03:44:43.81+00}
1241856,{2020-10-18 03:43:41.338+00 .. 2020-10-18 03:47:20.745+00}
1241984,{2020-10-18 03:45:49.869+00 .. 2020-10-18 03:50:55.723+00}
1242112,{2020-10-18 03:48:22.508+00 .. 2020-10-18 10:04:03.815+00}
1242240,{2020-10-18 10:04:03.639+00 .. 2020-10-18 22:49:09.039+00}
1242368,{2020-10-18 15:06:35.966+00 .. 2020-10-18 22:49:09.05+00}
1242496,{2020-10-18 22:30:28.67+00 .. 2020-10-19 00:01:57.281+00}
1242624,{2020-10-18 23:03:16.836+00 .. 2020-10-19 03:30:29.619+00}
1242752,{2020-10-19 03:30:08.688+00 .. 2020-10-19 03:32:40.455+00}
1242880,{2020-10-19 03:31:52.14+00 .. 2020-10-19 03:35:02.032+00}
1243008,{2020-10-19 03:33:52.631+00 .. 2020-10-19 03:36:42.452+00}
1243136,{2020-10-19 03:35:52.012+00 .. 2020-10-19 03:38:45.883+00}
1243264,{2020-10-19 03:37:51.17+00 .. 2020-10-19 03:40:50.606+00}
1243392,{2020-10-19 03:39:49.946+00 .. 2020-10-19 03:42:52.987+00}
1243520,{2020-10-19 03:41:50.059+00 .. 2020-10-19 03:45:22.422+00}
1243648,{2020-10-19 03:44:02.332+00 .. 2020-10-19 03:47:48.583+00}
1243776,{2020-10-19 03:46:35.103+00 .. 2020-10-19 10:00:16.8+00}
1243904,{2020-10-19 03:51:03.103+00 .. 2020-10-19 22:25:25.867+00}
1244032,{2020-10-19 15:17:02.739+00 .. 2020-10-19 23:52:56.047+00}
1244160,{2020-10-19 23:15:19.787+00 .. 2020-10-20 00:19:48.463+00}
1244288,{2020-10-20 00:17:59.803+00 .. 2020-10-20 08:28:00.108+00}
1244416,{2020-10-20 04:28:48.378+00 .. 2020-10-20 08:28:00.178+00}
1244544,{2020-10-20 04:30:28.039+00 .. 2020-10-20 04:34:22.085+00}
1244672,{2020-10-20 04:33:01.141+00 .. 2020-10-20 04:36:51.708+00}
1244800,{2020-10-20 04:35:28.546+00 .. 2020-10-20 04:39:14.816+00}
1244928,{2020-10-20 04:37:58.778+00 .. 2020-10-20 04:42:09.08+00}
1245056,{2020-10-20 04:40:36.602+00 .. 2020-10-20 04:44:05.943+00}
1245184,{2020-10-20 04:42:57.639+00 .. 2020-10-20 04:46:37.023+00}
1245312,{2020-10-20 04:45:15.179+00 .. 2020-10-20 04:51:09.1+00}
1245440,{2020-10-20 04:48:39.38+00 .. 2020-10-20 09:13:25.596+00}
1245568,{2020-10-20 07:53:56.969+00 .. 2020-10-20 13:04:51.143+00}
1245696,{2020-10-20 11:00:22.068+00 .. 2020-10-20 21:34:19.416+00}
1245824,{2020-10-20 15:09:34.821+00 .. 2020-10-20 22:33:13.81+00}
1245952,{2020-10-20 22:30:59.632+00 .. 2020-10-20 23:52:01.46+00}
1246080,{2020-10-20 23:45:01.586+00 .. 2020-10-21 03:32:16.437+00}
1246208,{2020-10-21 03:31:47.542+00 .. 2020-10-21 03:34:03.107+00}
1246336,{2020-10-21 03:33:34.179+00 .. 2020-10-21 03:36:03.503+00}
1246464,{2020-10-21 03:35:29.943+00 .. 2020-10-21 03:38:08.222+00}
1246592,{2020-10-21 03:37:39.26+00 .. 2020-10-21 03:40:26.818+00}
1246720,{2020-10-21 03:39:25.21+00 .. 2020-10-21 03:42:56.803+00}
1246848,{2020-10-21 03:41:43.778+00 .. 2020-10-21 03:44:50.375+00}
1246976,{2020-10-21 03:43:45.253+00 .. 2020-10-21 03:46:57.218+00}
1247104,{2020-10-21 03:45:42.788+00 .. 2020-10-21 03:50:44.32+00}
1247232,{2020-10-21 03:48:18.399+00 .. 2020-10-21 09:29:46.332+00}
1247360,{2020-10-21 03:53:40+00 .. 2020-10-21 23:06:47.955+00}
1247488,{2020-10-21 15:04:28.452+00 .. 2020-10-22 11:24:43.522+00}
1247616,{2020-10-21 19:31:07.68+00 .. 2020-10-21 23:06:47.995+00}
1247744,{2020-10-21 23:05:18.368+00 .. 2020-10-21 23:12:04.232+00}
1247872,{2020-10-21 23:12:01.557+00 .. 2020-10-22 03:52:48.69+00}
1248000,{2020-10-22 03:52:22.021+00 .. 2020-10-22 03:54:50.669+00}
1248128,{2020-10-22 03:54:15.66+00 .. 2020-10-22 03:57:01.253+00}
1248256,{2020-10-22 03:56:32.109+00 .. 2020-10-22 03:59:15.568+00}
1248384,{2020-10-22 03:58:45.935+00 .. 2020-10-22 12:24:06.055+00}
1248512,{2020-10-22 04:01:07.856+00 .. 2020-10-22 04:04:18.667+00}
1248640,{2020-10-22 04:03:35.611+00 .. 2020-10-22 04:06:53.252+00}
1248768,{2020-10-22 04:05:28.846+00 .. 2020-10-22 10:00:12.334+00}
1248896,{2020-10-22 04:08:45.723+00 .. 2020-10-22 10:00:13.576+00}
1249024,{2020-10-22 04:14:01.552+00 .. 2020-10-22 04:39:15.099+00}
1249152,{2020-10-22 04:31:45.549+00 .. 2020-10-22 04:54:13.788+00}
1249280,{2020-10-22 04:47:42.428+00 .. 2020-10-22 05:07:23.045+00}
1249408,{2020-10-22 05:02:02.039+00 .. 2020-10-22 21:41:36.641+00}
1249536,{2020-10-22 17:01:00.661+00 .. 2020-10-22 21:04:06.189+00}
1249664,{2020-10-22 17:01:24.709+00 .. 2020-10-22 22:32:54.633+00}
1249792,{2020-10-22 22:31:45.831+00 .. 2020-10-22 23:31:02.695+00}
1249920,{2020-10-22 22:59:41.879+00 .. 2020-10-23 08:17:34.369+00}
1250048,{2020-10-23 03:30:11.283+00 .. 2020-10-23 03:32:58.028+00}
1250176,{2020-10-23 03:31:55.469+00 .. 2020-10-23 03:34:57.393+00}
1250304,{2020-10-23 03:33:44.99+00 .. 2020-10-23 03:36:58.085+00}
1250432,{2020-10-23 03:35:47.749+00 .. 2020-10-23 03:38:45.923+00}
1250560,{2020-10-23 03:37:48.966+00 .. 2020-10-23 03:40:52.359+00}
1250688,{2020-10-23 03:39:43.686+00 .. 2020-10-23 03:42:58.83+00}
1250816,{2020-10-23 03:41:41.508+00 .. 2020-10-23 03:44:45.22+00}
1250944,{2020-10-23 03:43:42.234+00 .. 2020-10-23 03:48:03.641+00}
1251072,{2020-10-23 03:46:06.774+00 .. 2020-10-23 08:17:33.989+00}
1251200,{2020-10-23 04:00:22.538+00 .. 2020-10-23 14:58:37.542+00}
1251328,{2020-10-23 11:08:09.867+00 .. 2020-10-23 22:08:08.208+00}
1251456,{2020-10-23 15:10:54.823+00 .. 2020-10-23 22:11:57.27+00}
1251584,{2020-10-23 15:29:46.785+00 .. 2020-10-23 23:02:56.347+00}
1251712,{2020-10-23 22:33:41.182+00 .. 2020-10-24 03:31:40.073+00}
1251840,{2020-10-24 03:31:07.717+00 .. 2020-10-24 03:33:39.531+00}
1251968,{2020-10-24 03:33:00.836+00 .. 2020-10-24 03:35:40.907+00}
1252096,{2020-10-24 03:35:10.943+00 .. 2020-10-24 03:38:10.149+00}
1252224,{2020-10-24 03:36:59.382+00 .. 2020-10-24 03:40:28.423+00}
