blknum,value
548864,{2020-04-27 06:29:02.933+00 .. 2020-04-27 06:33:03.178+00}
548992,{2020-04-27 06:30:18.836+00 .. 2020-04-27 06:33:31.42+00}
549120,{2020-04-27 06:31:26.382+00 .. 2020-04-27 06:35:09.295+00}
549248,{2020-04-27 06:32:32.035+00 .. 2020-04-27 06:35:51.618+00}
549376,{2020-04-27 06:33:23.835+00 .. 2020-04-27 06:36:07.175+00}
549504,{2020-04-27 06:34:23.396+00 .. 2020-04-27 06:40:13.928+00}
549632,{2020-04-27 06:35:22.222+00 .. 2020-04-27 22:10:20.409+00}
549760,{2020-04-27 06:36:18.523+00 .. 2020-04-27 06:40:15.29+00}
549888,{2020-04-27 06:37:18.549+00 .. 2020-04-27 06:40:10.665+00}
550016,{2020-04-27 06:38:33.11+00 .. 2020-04-27 06:40:05.818+00}
550144,{2020-04-27 06:39:15.408+00 .. 2020-04-28 10:10:10.569+00}
550272,{2020-04-27 06:40:07.258+00 .. 2020-04-27 06:42:24.318+00}
550400,{2020-04-27 06:42:16.766+00 .. 2020-04-28 12:24:02.101+00}
550528,{2020-04-27 21:05:56.169+00 .. 2020-04-28 13:52:38.244+00}
550656,{2020-04-28 08:23:08.379+00 .. 2020-04-28 15:10:31.113+00}
550784,{2020-04-28 08:42:37.342+00 .. 2020-04-28 09:50:20.428+00}
550912,{2020-04-28 09:05:50.512+00 .. 2020-04-28 09:51:54.322+00}
551040,{2020-04-28 09:26:02.228+00 .. 2020-04-28 09:51:54.256+00}
551168,{2020-04-28 09:34:57.89+00 .. 2020-04-28 09:51:55.789+00}
551296,{2020-04-28 09:50:24.019+00 .. 2020-04-29 05:02:00.165+00}
551424,{2020-04-28 21:59:12.007+00 .. 2020-04-30 12:04:45.116+00}
551552,{2020-04-30 05:17:23.279+00 .. 2020-05-01 03:24:50.987+00}
551680,{2020-05-01 03:22:24.164+00 .. 2020-05-01 08:20:03.847+00}
551808,{2020-05-01 04:57:35.57+00 .. 2020-05-01 11:50:05.067+00}
551936,{2020-05-01 11:47:17.496+00 .. 2020-05-01 16:03:27.895+00}
552064,{2020-05-01 16:02:53.766+00 .. 2020-05-01 21:48:52.627+00}
552192,{2020-05-01 21:48:52.681+00 .. 2020-05-04 01:50:17.011+00}
552320,{2020-05-02 00:07:13.757+00 .. 2020-05-04 08:06:21.004+00}
552448,{2020-05-02 03:47:17.964+00 .. 2020-05-06 00:03:40.371+00}
552576,{2020-05-02 23:18:52.212+00 .. 2020-05-06 11:31:13.607+00}
552704,{2020-05-03 22:59:17.153+00 .. 2020-05-04 06:23:27.44+00}
552832,{2020-05-04 06:22:48.506+00 .. 2020-05-04 06:26:35.139+00}
552960,{2020-05-04 06:26:00.477+00 .. 2020-05-04 06:27:55.931+00}
553088,{2020-05-04 06:27:24.895+00 .. 2020-05-04 06:29:46.779+00}
553216,{2020-05-04 06:28:56.973+00 .. 2020-05-04 07:00:05.48+00}
553344,{2020-05-04 06:31:00.754+00 .. 2020-05-04 07:50:03.677+00}
553472,{2020-05-04 06:36:15.189+00 .. 2020-05-04 06:38:45.463+00}
553600,{2020-05-04 06:37:24.182+00 .. 2020-05-04 06:39:27.56+00}
553728,{2020-05-04 06:39:02.864+00 .. 2020-05-04 06:40:02.225+00}
553856,{2020-05-04 06:39:46.872+00 .. 2020-05-04 06:40:36.615+00}
553984,{2020-05-04 06:40:23.335+00 .. 2020-05-04 06:41:04.968+00}
554112,{2020-05-04 06:40:50.187+00 .. 2020-05-06 09:59:06.71+00}
554240,{2020-05-04 06:41:36.357+00 .. 2020-05-04 06:43:12.554+00}
554368,{2020-05-04 06:42:56.302+00 .. 2020-05-04 06:43:49.275+00}
554496,{2020-05-04 06:43:31.826+00 .. 2020-05-04 06:44:34.309+00}
554624,{2020-05-04 06:44:09.005+00 .. 2020-05-04 06:45:17.785+00}
554752,{2020-05-04 06:44:55.692+00 .. 2020-05-04 06:46:00.607+00}
554880,{2020-05-04 06:45:42.022+00 .. 2020-05-04 06:46:43.139+00}
555008,{2020-05-04 06:46:21.994+00 .. 2020-05-04 06:47:26.296+00}
555136,{2020-05-04 06:47:06.397+00 .. 2020-05-04 06:48:13.586+00}
555264,{2020-05-04 06:47:52.646+00 .. 2020-05-04 06:48:47.214+00}
555392,{2020-05-04 06:48:31.592+00 .. 2020-05-04 06:49:18.083+00}
555520,{2020-05-04 06:49:02.125+00 .. 2020-05-04 06:49:50.518+00}
555648,{2020-05-04 06:49:36.232+00 .. 2020-05-04 06:50:24.753+00}
555776,{2020-05-04 06:50:07.275+00 .. 2020-05-04 06:50:53.142+00}
555904,{2020-05-04 06:50:39.025+00 .. 2020-05-04 06:51:20.266+00}
556032,{2020-05-04 06:51:05.675+00 .. 2020-05-04 18:28:46.912+00}
556160,{2020-05-04 18:28:48.506+00 .. 2020-05-06 10:45:27.453+00}
556288,{2020-05-06 10:35:58.882+00 .. 2020-05-06 19:46:45.4+00}
556416,{2020-05-06 17:59:03.88+00 .. 2020-05-08 02:28:45.878+00}
556544,{2020-05-07 00:55:47.544+00 .. 2020-05-11 07:45:39.605+00}
556672,{2020-05-08 06:37:33.517+00 .. 2020-05-08 10:12:59.952+00}
556800,{2020-05-08 10:12:59.926+00 .. 2020-05-11 07:45:51.729+00}
556928,{2020-05-08 13:58:25.135+00 .. 2020-05-11 11:30:46.533+00}
557056,{2020-05-11 10:45:39.725+00 .. 2020-05-11 14:44:34.229+00}
557184,{2020-05-11 14:26:26.792+00 .. 2020-05-11 18:19:32.699+00}
557312,{2020-05-11 18:07:56.737+00 .. 2020-05-11 18:38:49.298+00}
557440,{2020-05-11 18:18:57.576+00 .. 2020-05-11 20:11:34.511+00}
557568,{2020-05-11 18:40:08.17+00 .. 2020-05-11 21:23:33.812+00}
557696,{2020-05-11 21:10:37.123+00 .. 2020-05-12 02:06:53.622+00}
557824,{2020-05-11 23:32:48.335+00 .. 2020-05-12 03:29:25.055+00}
557952,{2020-05-12 00:03:20.623+00 .. 2020-05-12 04:33:02.702+00}
558080,{2020-05-12 03:47:28.294+00 .. 2020-05-12 05:48:50.52+00}
558208,{2020-05-12 05:48:11.045+00 .. 2020-05-12 10:55:56.889+00}
558336,{2020-05-12 09:17:24.16+00 .. 2020-05-12 10:56:03.814+00}
558464,{2020-05-12 09:35:10.526+00 .. 2020-05-12 09:36:57.537+00}
558592,{2020-05-12 09:36:22.75+00 .. 2020-05-12 11:14:41.866+00}
558720,{2020-05-12 10:14:11.384+00 .. 2020-05-12 13:54:35.102+00}
558848,{2020-05-12 11:43:10.733+00 .. 2020-05-12 12:19:04.035+00}
558976,{2020-05-12 12:15:45.591+00 .. 2020-05-12 13:54:35.333+00}
559104,{2020-05-12 12:40:53.777+00 .. 2020-05-12 14:35:28.099+00}
559232,{2020-05-12 14:30:56.461+00 .. 2020-05-12 17:13:21.092+00}
559360,{2020-05-12 15:46:46.517+00 .. 2020-05-12 18:20:57.61+00}
559488,{2020-05-12 18:20:31.571+00 .. 2020-05-13 02:24:28.858+00}
559616,{2020-05-12 20:59:35.993+00 .. 2020-05-13 06:07:25.684+00}
559744,{2020-05-12 22:12:49.6+00 .. 2020-05-13 14:32:28.468+00}
559872,{2020-05-12 22:31:53.807+00 .. 2020-05-13 15:13:46.349+00}
560000,{2020-05-12 22:56:46.167+00 .. 2020-05-13 00:16:22.301+00}
560128,{2020-05-13 00:08:51.114+00 .. 2020-05-13 00:36:47.413+00}
560256,{2020-05-13 00:22:22.02+00 .. 2020-05-13 15:13:47.02+00}
560384,{2020-05-13 01:22:57.191+00 .. 2020-05-13 03:30:49.431+00}
560512,{2020-05-13 03:18:12.997+00 .. 2020-05-13 06:26:58.982+00}
560640,{2020-05-13 06:13:23.78+00 .. 2020-05-13 15:55:30.485+00}
560768,{2020-05-13 14:36:54.841+00 .. 2020-05-13 16:22:34.843+00}
560896,{2020-05-13 15:59:25.998+00 .. 2020-05-13 17:14:38.761+00}
561024,{2020-05-13 17:09:38.126+00 .. 2020-05-13 18:21:48.133+00}
561152,{2020-05-13 18:15:15.9+00 .. 2020-05-13 19:28:48.365+00}
561280,{2020-05-13 19:08:12.971+00 .. 2020-05-13 19:43:54.178+00}
561408,{2020-05-13 19:37:43.333+00 .. 2020-05-13 19:51:42.455+00}
561536,{2020-05-13 19:51:34.537+00 .. 2020-05-13 20:36:38.302+00}
561664,{2020-05-13 20:30:02.278+00 .. 2020-05-14 01:04:24.397+00}
561792,{2020-05-13 22:01:07.8+00 .. 2020-05-13 23:24:38.992+00}
561920,{2020-05-13 23:08:44.755+00 .. 2020-05-14 00:28:57.566+00}
562048,{2020-05-13 23:48:12.535+00 .. 2020-05-14 06:18:33.349+00}
562176,{2020-05-14 03:14:21.671+00 .. 2020-05-14 08:17:30.864+00}
562304,{2020-05-14 05:39:26.804+00 .. 2020-05-14 08:17:59.018+00}
562432,{2020-05-14 06:17:03.264+00 .. 2020-05-14 11:59:43.441+00}
562560,{2020-05-14 08:22:37.702+00 .. 2020-05-14 11:16:44.31+00}
562688,{2020-05-14 09:14:26.194+00 .. 2020-05-14 21:20:04.045+00}
562816,{2020-05-14 12:06:48.958+00 .. 2020-05-14 22:40:03.83+00}
562944,{2020-05-14 12:45:10.134+00 .. 2020-05-14 23:30:04.687+00}
563072,{2020-05-14 13:14:31.666+00 .. 2020-05-15 00:50:03.787+00}
563200,{2020-05-14 16:23:37.985+00 .. 2020-05-15 02:10:03.794+00}
563328,{2020-05-14 18:57:57.898+00 .. 2020-05-15 08:10:03.899+00}
563456,{2020-05-15 06:03:57.924+00 .. 2020-05-16 02:50:03.915+00}
563584,{2020-05-15 20:16:51.371+00 .. 2020-05-16 09:33:06.65+00}
563712,{2020-05-16 04:17:21.596+00 .. 2020-05-16 13:00:05.544+00}
563840,{2020-05-16 06:53:04.236+00 .. 2020-05-16 10:00:05.866+00}
563968,{2020-05-16 07:10:08.232+00 .. 2020-05-16 19:28:57.896+00}
564096,{2020-05-16 19:28:57.954+00 .. 2020-05-17 08:21:05.255+00}
564224,{2020-05-17 02:46:44.374+00 .. 2020-05-17 07:53:26.49+00}
564352,{2020-05-17 06:02:40.149+00 .. 2020-05-17 07:53:26.459+00}
564480,{2020-05-17 06:06:31.169+00 .. 2020-05-17 11:20:15.918+00}
564608,{2020-05-17 11:20:15.962+00 .. 2020-05-18 06:00:04.154+00}
564736,{2020-05-18 00:33:07.105+00 .. 2020-05-18 19:40:03.873+00}
564864,{2020-05-18 16:16:55.65+00 .. 2020-05-18 23:17:52.573+00}
564992,{2020-05-18 19:18:38.238+00 .. 2020-05-18 23:02:48.369+00}
565120,{2020-05-18 22:59:17.144+00 .. 2020-05-19 10:29:37.014+00}
565248,{2020-05-19 06:00:45.189+00 .. 2020-05-19 10:31:06.218+00}
565376,{2020-05-19 10:29:39.009+00 .. 2020-05-19 15:01:28.043+00}
565504,{2020-05-19 15:00:45.99+00 .. 2020-05-19 15:04:45.833+00}
565632,{2020-05-19 15:04:07.918+00 .. 2020-05-19 15:05:53.668+00}
565760,{2020-05-19 15:05:30.999+00 .. 2020-05-19 15:06:31.317+00}
565888,{2020-05-19 15:06:18.751+00 .. 2020-05-19 15:07:25.613+00}
566016,{2020-05-19 15:07:03.363+00 .. 2020-05-19 15:08:07.155+00}
566144,{2020-05-19 15:07:56.993+00 .. 2020-05-19 15:09:00.153+00}
566272,{2020-05-19 15:08:34.502+00 .. 2020-05-19 15:10:04.747+00}
566400,{2020-05-19 15:09:34.442+00 .. 2020-05-20 04:25:30.961+00}
566528,{2020-05-19 15:10:46.689+00 .. 2020-05-19 15:11:34.012+00}
566656,{2020-05-19 15:11:19.052+00 .. 2020-05-19 15:16:59.772+00}
566784,{2020-05-19 15:11:50.562+00 .. 2020-05-20 04:36:47.52+00}
566912,{2020-05-19 15:20:10.757+00 .. 2020-05-19 15:22:47.052+00}
567040,{2020-05-19 15:22:02.845+00 .. 2020-05-19 15:24:29.549+00}
567168,{2020-05-19 15:23:39.341+00 .. 2020-05-19 15:26:12.996+00}
567296,{2020-05-19 15:25:31.578+00 .. 2020-05-19 15:28:14.04+00}
567424,{2020-05-19 15:27:24.486+00 .. 2020-05-19 15:30:04.907+00}
567552,{2020-05-19 15:29:31.276+00 .. 2020-05-19 15:31:43.316+00}
567680,{2020-05-19 15:31:05.448+00 .. 2020-05-19 15:32:53.856+00}
567808,{2020-05-19 15:32:24.397+00 .. 2020-05-19 15:34:07.57+00}
567936,{2020-05-19 15:33:33.918+00 .. 2020-05-19 15:35:26.326+00}
568064,{2020-05-19 15:34:53.026+00 .. 2020-05-19 15:36:35.104+00}
568192,{2020-05-19 15:36:03.073+00 .. 2020-05-19 15:37:49.996+00}
568320,{2020-05-19 15:37:10.388+00 .. 2020-05-19 15:38:52.241+00}
568448,{2020-05-19 15:38:22.382+00 .. 2020-05-19 15:40:01.497+00}
568576,{2020-05-19 15:39:28.134+00 .. 2020-05-20 04:40:03.747+00}
568704,{2020-05-19 15:40:41.258+00 .. 2020-05-19 15:42:28.892+00}
568832,{2020-05-19 15:41:50.898+00 .. 2020-05-19 15:43:36.803+00}
568960,{2020-05-19 15:42:59.745+00 .. 2020-05-19 15:44:41.56+00}
569088,{2020-05-19 15:44:07.435+00 .. 2020-05-19 15:45:48.985+00}
569216,{2020-05-19 15:45:18.12+00 .. 2020-05-19 15:46:59.464+00}
569344,{2020-05-19 15:46:19.399+00 .. 2020-05-19 15:48:03.615+00}
569472,{2020-05-19 15:47:32.815+00 .. 2020-05-19 15:49:09.417+00}
569600,{2020-05-19 15:48:36.412+00 .. 2020-05-19 15:49:47.426+00}
569728,{2020-05-19 15:49:30.924+00 .. 2020-05-19 16:40:03.79+00}
569856,{2020-05-19 15:50:01.622+00 .. 2020-05-19 15:51:56.218+00}
569984,{2020-05-19 15:51:20.058+00 .. 2020-05-19 15:52:52.646+00}
570112,{2020-05-19 15:52:33.611+00 .. 2020-05-19 15:53:30.018+00}
570240,{2020-05-19 15:53:08.512+00 .. 2020-05-19 15:53:52.76+00}
570368,{2020-05-19 15:53:40.61+00 .. 2020-05-19 15:54:45.867+00}
570496,{2020-05-19 15:54:10.681+00 .. 2020-05-19 15:56:19.795+00}
570624,{2020-05-19 15:55:32.405+00 .. 2020-05-19 15:57:16.261+00}
570752,{2020-05-19 15:57:01.575+00 .. 2020-05-19 15:57:37.823+00}
570880,{2020-05-19 15:57:25.359+00 .. 2020-05-19 15:58:18.346+00}
571008,{2020-05-19 15:58:03.54+00 .. 2020-05-19 15:58:38.046+00}
571136,{2020-05-19 15:58:31.429+00 .. 2020-05-19 16:00:14.773+00}
571264,{2020-05-19 15:59:16.086+00 .. 2020-05-19 22:39:01.814+00}
571392,{2020-05-19 16:01:35.748+00 .. 2020-05-19 16:04:13.86+00}
571520,{2020-05-19 16:03:40.728+00 .. 2020-05-19 16:06:14.961+00}
571648,{2020-05-19 16:05:18.326+00 .. 2020-05-19 16:06:51.526+00}
571776,{2020-05-19 16:06:37.134+00 .. 2020-05-19 16:08:08.461+00}
571904,{2020-05-19 16:07:21.788+00 .. 2020-05-19 16:35:22.319+00}
572032,{2020-05-19 16:35:22.331+00 .. 2020-05-19 22:54:38.551+00}
572160,{2020-05-19 18:11:15.378+00 .. 2020-05-19 23:19:45.26+00}
572288,{2020-05-19 18:33:38.218+00 .. 2020-05-19 18:34:22.173+00}
572416,{2020-05-19 18:34:07.455+00 .. 2020-05-19 18:34:55.527+00}
572544,{2020-05-19 18:34:40.099+00 .. 2020-05-19 18:35:34.087+00}
572672,{2020-05-19 18:35:16.908+00 .. 2020-05-19 18:36:03.526+00}
572800,{2020-05-19 18:35:50.775+00 .. 2020-05-19 18:36:33.747+00}
572928,{2020-05-19 18:36:20.589+00 .. 2020-05-19 18:37:01.238+00}
573056,{2020-05-19 18:36:50.541+00 .. 2020-05-19 18:37:27.04+00}
573184,{2020-05-19 18:37:14.63+00 .. 2020-05-19 18:37:54.146+00}
573312,{2020-05-19 18:37:43.619+00 .. 2020-05-19 18:38:32.163+00}
573440,{2020-05-19 18:38:10.761+00 .. 2020-05-19 18:57:26.013+00}
573568,{2020-05-19 18:49:05.536+00 .. 2020-05-20 05:06:33.941+00}
573696,{2020-05-19 20:33:43.049+00 .. 2020-05-19 21:41:28.944+00}
573824,{2020-05-19 21:31:05.328+00 .. 2020-05-19 22:27:07.508+00}
573952,{2020-05-19 22:20:05.154+00 .. 2020-05-20 01:21:38.808+00}
574080,{2020-05-19 22:59:32.896+00 .. 2020-05-20 03:39:17.532+00}
574208,{2020-05-20 00:15:25.762+00 .. 2020-05-20 01:11:55.54+00}
574336,{2020-05-20 01:09:30.548+00 .. 2020-05-20 03:44:13.299+00}
574464,{2020-05-20 02:20:51.968+00 .. 2020-05-20 03:28:38.681+00}
574592,{2020-05-20 03:27:19.06+00 .. 2020-05-20 03:30:04.458+00}
574720,{2020-05-20 03:30:00.06+00 .. 2020-05-20 11:43:12.388+00}
574848,{2020-05-20 11:43:06.852+00 .. 2020-05-20 15:02:17.292+00}
574976,{2020-05-20 15:02:00.423+00 .. 2020-05-20 15:02:56.2+00}
575104,{2020-05-20 15:02:31.991+00 .. 2020-05-20 15:04:42.842+00}
575232,{2020-05-20 15:03:46.762+00 .. 2020-05-20 15:06:07.557+00}
575360,{2020-05-20 15:05:32.508+00 .. 2020-05-20 17:40:06.115+00}
575488,{2020-05-20 15:06:33.049+00 .. 2020-05-20 15:07:12.583+00}
575616,{2020-05-20 15:07:01.345+00 .. 2020-05-20 15:07:43.093+00}
575744,{2020-05-20 15:07:29.617+00 .. 2020-05-20 15:08:38.573+00}
575872,{2020-05-20 15:08:11.433+00 .. 2020-05-20 15:09:22.949+00}
576000,{2020-05-20 15:09:06.435+00 .. 2020-05-20 15:09:53.563+00}
576128,{2020-05-20 15:09:37.711+00 .. 2020-05-20 15:10:49.737+00}
576256,{2020-05-20 15:10:23.703+00 .. 2020-05-20 15:11:33.062+00}
576384,{2020-05-20 15:11:18.763+00 .. 2020-05-20 19:40:16.25+00}
576512,{2020-05-20 15:11:48.577+00 .. 2020-05-20 15:13:17.4+00}
576640,{2020-05-20 15:12:39.353+00 .. 2020-05-20 15:14:19.483+00}
576768,{2020-05-20 15:13:52.397+00 .. 2020-05-20 15:17:43.225+00}
576896,{2020-05-20 15:15:11.168+00 .. 2020-05-20 15:20:00.916+00}
577024,{2020-05-20 15:19:02.844+00 .. 2020-05-20 21:28:58.455+00}
577152,{2020-05-20 15:21:16.991+00 .. 2020-05-20 15:24:18.971+00}
577280,{2020-05-20 15:23:19.561+00 .. 2020-05-20 15:26:35.756+00}
577408,{2020-05-20 15:25:29.474+00 .. 2020-05-20 15:27:08.972+00}
577536,{2020-05-20 15:26:56.862+00 .. 2020-05-20 15:27:36.694+00}
577664,{2020-05-20 15:27:24.202+00 .. 2020-05-20 15:28:02.02+00}
577792,{2020-05-20 15:27:49.979+00 .. 2020-05-20 15:28:28.263+00}
577920,{2020-05-20 15:28:15.993+00 .. 2020-05-20 15:48:49.2+00}
578048,{2020-05-20 15:29:29.75+00 .. 2020-05-21 04:59:54.342+00}
578176,{2020-05-20 15:31:45.342+00 .. 2020-05-20 15:33:56.349+00}
578304,{2020-05-20 15:33:36.588+00 .. 2020-05-20 15:36:54.899+00}
578432,{2020-05-20 15:34:30.95+00 .. 2020-05-20 15:40:32.419+00}
578560,{2020-05-20 15:38:42.204+00 .. 2020-05-20 15:48:54.168+00}
578688,{2020-05-20 15:48:41.634+00 .. 2020-05-21 07:24:51.075+00}
578816,{2020-05-20 15:49:03.266+00 .. 2020-05-20 15:49:45.926+00}
578944,{2020-05-20 15:49:31.713+00 .. 2020-05-21 13:15:49.198+00}
579072,{2020-05-20 15:50:00.692+00 .. 2020-05-21 13:15:49.266+00}
579200,{2020-05-20 15:51:07.251+00 .. 2020-05-20 15:52:51.231+00}
579328,{2020-05-20 15:52:17.65+00 .. 2020-05-21 13:16:52.679+00}
579456,{2020-05-20 15:53:28.986+00 .. 2020-05-21 13:16:52.724+00}
579584,{2020-05-20 15:54:14.11+00 .. 2020-05-20 15:54:54.343+00}
579712,{2020-05-20 15:54:39.467+00 .. 2020-05-20 15:55:24.84+00}
579840,{2020-05-20 15:55:11.013+00 .. 2020-05-20 15:56:05.299+00}
579968,{2020-05-20 15:55:40.241+00 .. 2020-05-20 15:56:48.689+00}
580096,{2020-05-20 15:56:37.613+00 .. 2020-05-20 15:57:30.587+00}
580224,{2020-05-20 15:57:03.835+00 .. 2020-05-20 15:58:04.134+00}
580352,{2020-05-20 15:57:43.115+00 .. 2020-05-20 15:59:19.156+00}
580480,{2020-05-20 15:58:43.194+00 .. 2020-05-21 13:16:52.959+00}
580608,{2020-05-20 16:00:06.161+00 .. 2020-05-21 13:16:53.276+00}
580736,{2020-05-20 19:04:05.651+00 .. 2020-05-21 13:16:53.422+00}
580864,{2020-05-20 22:20:12.796+00 .. 2020-05-21 13:16:53.469+00}
580992,{2020-05-21 07:21:36.406+00 .. 2020-05-21 13:16:57.988+00}
581120,{2020-05-21 13:15:49.337+00 .. 2020-05-21 15:11:51.799+00}
581248,{2020-05-21 15:03:28.511+00 .. 2020-05-21 15:04:24.692+00}
581376,{2020-05-21 15:04:14.013+00 .. 2020-05-21 15:05:02.348+00}
581504,{2020-05-21 15:04:49.966+00 .. 2020-05-21 15:05:41.467+00}
581632,{2020-05-21 15:05:25.446+00 .. 2020-05-21 15:06:08.706+00}
581760,{2020-05-21 15:05:55.482+00 .. 2020-05-21 15:06:38.071+00}
581888,{2020-05-21 15:06:23.209+00 .. 2020-05-21 15:06:55.767+00}
582016,{2020-05-21 15:06:40.79+00 .. 2020-05-21 15:07:27.573+00}
582144,{2020-05-21 15:07:14.918+00 .. 2020-05-21 15:07:56.528+00}
582272,{2020-05-21 15:07:43.076+00 .. 2020-05-21 15:08:26.829+00}
582400,{2020-05-21 15:08:10.479+00 .. 2020-05-21 15:08:57.271+00}
582528,{2020-05-21 15:08:40.753+00 .. 2020-05-21 15:09:21.312+00}
582656,{2020-05-21 15:09:09.012+00 .. 2020-05-21 15:09:57.273+00}
582784,{2020-05-21 15:09:37.07+00 .. 2020-05-21 15:16:25.48+00}
582912,{2020-05-21 15:15:52.001+00 .. 2020-05-21 15:18:30.064+00}
583040,{2020-05-21 15:17:47.827+00 .. 2020-05-21 15:20:08.451+00}
583168,{2020-05-21 15:19:28.427+00 .. 2020-05-21 17:27:00.417+00}
583296,{2020-05-21 15:21:07.774+00 .. 2020-05-21 15:23:55.52+00}
583424,{2020-05-21 15:22:53.276+00 .. 2020-05-21 15:25:34.263+00}
583552,{2020-05-21 15:24:47.71+00 .. 2020-05-21 15:27:29.915+00}
583680,{2020-05-21 15:26:33.596+00 .. 2020-05-21 15:28:58.17+00}
583808,{2020-05-21 15:28:13.994+00 .. 2020-05-21 17:49:29.858+00}
583936,{2020-05-21 15:29:53.984+00 .. 2020-05-21 17:49:30.315+00}
584064,{2020-05-21 15:31:39.351+00 .. 2020-05-21 15:34:26.76+00}
584192,{2020-05-21 15:33:32.897+00 .. 2020-05-21 16:10:03.627+00}
584320,{2020-05-21 15:35:26.96+00 .. 2020-05-21 17:53:14.651+00}
584448,{2020-05-21 15:37:20.726+00 .. 2020-05-21 18:41:23.743+00}
584576,{2020-05-21 15:40:27.517+00 .. 2020-05-21 15:46:03.527+00}
584704,{2020-05-21 15:42:37.43+00 .. 2020-05-21 18:58:21.132+00}
584832,{2020-05-21 16:33:35.489+00 .. 2020-05-21 20:25:33.12+00}
584960,{2020-05-21 17:43:19.241+00 .. 2020-05-21 20:25:36.159+00}
585088,{2020-05-21 18:36:34.74+00 .. 2020-05-22 05:10:41.093+00}
585216,{2020-05-22 00:30:31.465+00 .. 2020-05-22 07:20:04.216+00}
585344,{2020-05-22 06:01:39.952+00 .. 2020-05-22 07:10:49.871+00}
585472,{2020-05-22 06:12:35.915+00 .. 2020-05-22 09:37:24.137+00}
585600,{2020-05-22 09:25:56.462+00 .. 2020-05-22 10:00:05.263+00}
585728,{2020-05-22 09:50:20.884+00 .. 2020-05-22 15:00:58.096+00}
585856,{2020-05-22 15:00:33.782+00 .. 2020-05-22 15:01:52.714+00}
585984,{2020-05-22 15:01:21.143+00 .. 2020-05-22 15:49:43.66+00}
586112,{2020-05-22 15:02:23.268+00 .. 2020-05-22 15:04:08.309+00}
586240,{2020-05-22 15:03:40.217+00 .. 2020-05-22 15:05:02.888+00}
586368,{2020-05-22 15:04:34.866+00 .. 2020-05-22 15:05:55.376+00}
586496,{2020-05-22 15:05:33.218+00 .. 2020-05-22 15:06:22.492+00}
586624,{2020-05-22 15:06:07.569+00 .. 2020-05-22 15:06:46.853+00}
586752,{2020-05-22 15:06:35.241+00 .. 2020-05-22 15:07:13.4+00}
586880,{2020-05-22 15:07:00.636+00 .. 2020-05-22 15:07:50.253+00}
587008,{2020-05-22 15:07:32.328+00 .. 2020-05-22 15:08:38.461+00}
587136,{2020-05-22 15:08:08.3+00 .. 2020-05-22 15:09:25.888+00}
587264,{2020-05-22 15:09:03.189+00 .. 2020-05-22 18:13:43.67+00}
587392,{2020-05-22 15:09:54.683+00 .. 2020-05-22 18:13:45.688+00}
587520,{2020-05-22 15:10:43.977+00 .. 2020-05-22 15:11:31.473+00}
587648,{2020-05-22 15:11:17.658+00 .. 2020-05-22 15:12:10.606+00}
587776,{2020-05-22 15:11:43.727+00 .. 2020-05-22 15:13:12.582+00}
587904,{2020-05-22 15:12:36+00 .. 2020-05-22 15:14:38.381+00}
588032,{2020-05-22 15:13:45.033+00 .. 2020-05-22 18:13:46.95+00}
588160,{2020-05-22 15:15:51.305+00 .. 2020-05-22 15:18:24.503+00}
588288,{2020-05-22 15:17:42.924+00 .. 2020-05-22 15:18:49.801+00}
588416,{2020-05-22 15:18:38.025+00 .. 2020-05-22 15:19:23.245+00}
588544,{2020-05-22 15:19:09.107+00 .. 2020-05-22 15:19:46.373+00}
588672,{2020-05-22 15:19:32.728+00 .. 2020-05-22 18:13:47.376+00}
588800,{2020-05-22 15:19:58.857+00 .. 2020-05-22 15:21:37.872+00}
588928,{2020-05-22 15:20:55.386+00 .. 2020-05-22 15:23:04.975+00}
589056,{2020-05-22 15:22:23.745+00 .. 2020-05-22 15:23:41.11+00}
589184,{2020-05-22 15:23:27.547+00 .. 2020-05-22 15:24:08.137+00}
589312,{2020-05-22 15:23:54.147+00 .. 2020-05-22 15:25:34.929+00}
589440,{2020-05-22 15:24:49.659+00 .. 2020-05-22 15:27:14.306+00}
589568,{2020-05-22 15:26:19.488+00 .. 2020-05-22 15:43:51.986+00}
589696,{2020-05-22 15:43:31.817+00 .. 2020-05-22 15:45:20.343+00}
589824,{2020-05-22 15:44:42.579+00 .. 2020-05-22 15:46:43.876+00}
589952,{2020-05-22 15:46:19.334+00 .. 2020-05-22 15:48:17.627+00}
590080,{2020-05-22 15:47:38.332+00 .. 2020-05-22 15:49:45.779+00}
590208,{2020-05-22 15:49:00.044+00 .. 2020-05-22 16:58:30.1+00}
590336,{2020-05-22 16:00:26.934+00 .. 2020-05-22 18:01:24.815+00}
590464,{2020-05-22 16:20:52.03+00 .. 2020-05-22 18:13:35.39+00}
590592,{2020-05-22 16:25:05.915+00 .. 2020-05-22 16:27:56.917+00}
590720,{2020-05-22 16:26:54.233+00 .. 2020-05-22 16:29:55.792+00}
590848,{2020-05-22 16:29:00.229+00 .. 2020-05-22 16:31:48.308+00}
590976,{2020-05-22 16:30:59.82+00 .. 2020-05-22 16:43:27.37+00}
591104,{2020-05-22 16:32:40.623+00 .. 2020-05-22 18:13:42.174+00}
591232,{2020-05-22 17:09:53.673+00 .. 2020-05-22 18:13:42.704+00}
591360,{2020-05-22 18:02:38.83+00 .. 2020-05-22 18:35:41.327+00}
